k,theta,eyevectorX,eyevectorY,eyevectorZ,truthvectorX,truthvectorY,truthvectorZ
5,5.574853,0.02875021,0.09179668,0.9953626,0.1746499,-0.06634609,20.64344
5,5.592578,0.02869204,0.09213619,0.995333,0.1745661,-0.06608191,20.64302
5,5.594505,0.02851309,0.09222018,0.9953303,0.1745992,-0.06582411,20.64304
5,5.598357,0.02853979,0.09229358,0.9953228,0.1745298,-0.06558347,20.64268
5,5.593139,0.02839121,0.09224208,0.9953318,0.1746567,-0.06539846,20.64252
5,5.559434,0.02787473,0.0917608,0.9953908,0.1745779,-0.06521041,20.64215
5,5.523822,0.02747374,0.09121805,0.9954519,0.1747259,-0.0651008,20.64242
5,5.504204,0.02736511,0.09089816,0.9954841,0.1747133,-0.06496591,20.64241
5,5.488766,0.0273961,0.09062061,0.9955086,0.174949,-0.0649632,20.64273
5,5.461133,0.02737651,0.0901333,0.9955534,0.1750091,-0.06497522,20.64255
5,5.39325,0.02736742,0.08892943,0.9956619,0.1750192,-0.06503557,20.64228
5,5.371078,0.02745676,0.0885208,0.9956959,0.1750051,-0.06498484,20.64229
5,5.359317,0.02713251,0.08837736,0.9957175,0.1750932,-0.06501493,20.64226
5,5.36162,0.02749411,0.08834481,0.9957105,0.1752319,-0.06502292,20.64246
5,5.356904,0.02751544,0.08825727,0.9957176,0.1755552,-0.06508599,20.64295
5,5.343425,0.02673015,0.08817372,0.9957464,0.1758427,-0.06522683,20.64341
5,5.363228,0.02749573,0.08836725,0.9957085,0.1760231,-0.0653066,20.64349
5,5.368669,0.02733474,0.08849566,0.9957014,0.1762453,-0.06536082,20.64398
5,5.346394,0.02624626,0.08831676,0.9957466,0.176429,-0.06544144,20.64474
5,5.354561,0.0262777,0.08845453,0.9957336,0.1766819,-0.06549853,20.64522
5,5.355513,0.02334302,0.08898939,0.9957591,0.1767444,-0.06558202,20.64585
5,5.374396,0.02355327,0.08928692,0.9957274,0.1768582,-0.0655982,20.64635
5,5.394485,0.02350985,0.08964934,0.9956959,0.1769871,-0.06561035,20.64704
5,5.370458,0.02324355,0.0892669,0.9957365,0.1768912,-0.06563377,20.64723
5,5.368815,0.02295741,0.08928328,0.9957417,0.1767973,-0.06560998,20.64711
5,5.375198,0.02290646,0.08940136,0.9957322,0.1769739,-0.06569179,20.64807
5,5.376729,0.02249273,0.08949127,0.9957336,0.1770478,-0.06569598,20.64851
5,5.391325,0.0217238,0.08985668,0.9957178,0.1768728,-0.06573545,20.64843
5,5.376474,0.02153186,0.08962296,0.995743,0.1767706,-0.06573655,20.64832
5,5.362534,0.02084811,0.08946478,0.9957718,0.176972,-0.06589581,20.6488
5,5.354049,0.02049953,0.08935994,0.9957884,0.1770861,-0.06596486,20.649
5,5.344892,0.02046837,0.08920104,0.9958033,0.1772011,-0.06601248,20.64919
5,5.350168,0.02051674,0.08928378,0.9957949,0.1774305,-0.06612531,20.64971
5,5.353793,0.02062579,0.08932964,0.9957885,0.1775728,-0.06619471,20.64991
5,5.346797,0.0206717,0.08920033,0.9957992,0.1776593,-0.0662539,20.65006
5,5.352109,0.02078283,0.08927638,0.99579,0.17774,-0.06630076,20.6502
5,5.351743,0.0209375,0.08925073,0.9957891,0.1777785,-0.06628899,20.65039
5,5.359756,0.02131285,0.08934051,0.9957731,0.1776921,-0.06625682,20.65009
5,5.372099,0.02171255,0.08950224,0.99575,0.1777093,-0.06625287,20.65024
5,5.45273,0.02255407,0.09079591,0.9956141,0.1774156,-0.06620406,20.64964
5,5.444133,0.02253905,0.09064488,0.9956282,0.177393,-0.06623401,20.64978
5,5.442369,0.02258081,0.09060912,0.9956305,0.1774109,-0.06621273,20.65002
5,5.444638,0.02301923,0.09058621,0.9956225,0.177148,-0.06609473,20.64949
5,5.45122,0.02310274,0.09068979,0.9956112,0.1771572,-0.0660731,20.64978
5,5.450897,0.02305922,0.09069256,0.995612,0.1768551,-0.06600791,20.64911
5,5.456969,0.02282158,0.09083952,0.995604,0.176623,-0.0659009,20.64864
5,5.4711,0.02276649,0.09109647,0.9955817,0.1764968,-0.06584481,20.64844
5,5.479725,0.02275721,0.09125065,0.9955679,0.176474,-0.06585752,20.64848
5,5.49444,0.02125689,0.09172139,0.9955578,0.1764488,-0.06584901,20.64853
5,5.495902,0.02133227,0.09173757,0.9955547,0.176497,-0.06583344,20.64877
5,5.490622,0.02147032,0.091629,0.9955617,0.1764084,-0.06578045,20.64857
5,5.489122,0.02168051,0.09157602,0.9955621,0.1763569,-0.06572989,20.64858
5,5.462676,0.01850763,0.0915015,0.9956329,0.1762224,-0.06570432,20.64804
5,5.462138,0.01881226,0.09145492,0.9956315,0.1759142,-0.06576575,20.64663
5,5.459446,0.01901437,0.09138478,0.9956341,0.1759453,-0.06579232,20.64675
5,5.449027,0.01929489,0.0911664,0.9956487,0.1760967,-0.06587933,20.64656
5,5.442333,0.01951539,0.09102021,0.9956578,0.1762963,-0.06598215,20.64644
5,5.440533,0.0198439,0.09094436,0.9956583,0.1766891,-0.0661511,20.64622
5,5.450788,0.01996437,0.09110475,0.9956412,0.1768747,-0.06626242,20.64614
5,5.476005,0.02092864,0.09142153,0.9955924,0.1770647,-0.06634538,20.64606
5,5.540578,0.02210305,0.0923945,0.9954771,0.1772685,-0.06636968,20.64597
5,5.548566,0.02214861,0.09252755,0.9954637,0.1773284,-0.06640483,20.64564
5,5.597902,0.02349611,0.0931955,0.9953706,0.1776025,-0.06640732,20.64624
5,5.63649,0.02494178,0.09363946,0.9952937,0.1776539,-0.06643356,20.64598
5,5.616601,0.02541616,0.09320883,0.9953222,0.1777333,-0.06642427,20.64624
5,5.585459,0.02582482,0.09258953,0.9953694,0.1777973,-0.06638592,20.64625
5,5.622913,0.02579598,0.09325524,0.995308,0.1778426,-0.06640486,20.6462
5,5.670014,0.02652409,0.09395273,0.9952233,0.1777679,-0.06641415,20.6457
5,5.685031,0.02634109,0.09425353,0.9951997,0.1776868,-0.06635208,20.64536
5,5.697325,0.02598012,0.0945347,0.9951825,0.1776574,-0.06634624,20.64499
5,5.70293,0.02573392,0.09468284,0.9951748,0.1774506,-0.06621483,20.64416
5,5.700765,0.02540503,0.09470167,0.9951814,0.1772248,-0.06616351,20.64328
5,5.694366,0.02521821,0.09462241,0.9951938,0.1770533,-0.0661111,20.64311
5,5.708254,0.02440145,0.09500477,0.9951777,0.1767574,-0.06601909,20.64315
5,5.730803,0.0236444,0.09552184,0.9951465,0.1766264,-0.06598316,20.64293
5,5.731247,0.02340078,0.09556682,0.9951479,0.1765016,-0.06594051,20.64269
5,5.738049,0.02330586,0.09570815,0.9951366,0.1762626,-0.06577008,20.64274
5,5.742283,0.02328921,0.09578625,0.9951295,0.1762263,-0.06571723,20.64253
5,5.755545,0.02330324,0.0960185,0.9951068,0.175869,-0.06565587,20.64178
5,5.768063,0.02333872,0.09623903,0.9950846,0.1755548,-0.06546864,20.64152
5,5.75316,0.0231809,0.09600015,0.9951114,0.1754518,-0.06546272,20.64109
5,5.751354,0.02329986,0.09595037,0.9951134,0.1754464,-0.0654827,20.64105
5,5.747332,0.02345953,0.09585822,0.9951186,0.1754329,-0.06542602,20.64106
5,5.689649,0.02404155,0.09475101,0.9952107,0.1753053,-0.06544803,20.64032
6,2.80107,0.4578722,0.04282573,0.8879859,10.17498,-0.05934621,20.64159
6,2.77749,0.4584153,0.04214028,0.8877385,10.17505,-0.05936548,20.64158
6,2.771422,0.4592594,0.04162234,0.8873265,10.17516,-0.05934944,20.64166
6,2.805748,0.4591613,0.04232128,0.8873443,10.17508,-0.05932696,20.64126
6,2.820222,0.4595653,0.04239796,0.8871315,10.17512,-0.05933718,20.64122
6,2.833241,0.4597366,0.04256215,0.8870348,10.17512,-0.05928862,20.64103
6,2.855059,0.4529896,0.04561036,0.8903483,10.17503,-0.05922654,20.64087
6,2.854648,0.4527039,0.04568863,0.8904896,10.175,-0.0591471,20.64085
6,2.874533,0.4502038,0.0466671,0.8917055,10.17484,-0.05914545,20.64034
6,3.092375,0.4563828,0.0487914,0.8884448,10.17473,-0.05906259,20.6402
6,3.039184,0.4612796,0.04569703,0.8860772,10.17465,-0.05901513,20.64009
6,3.027826,0.4616249,0.04530427,0.8859176,10.17474,-0.05898456,20.64041
6,2.833241,0.4615767,0.0416,0.8861244,10.17466,-0.05898337,20.64025
6,2.703057,0.4593454,0.04030285,0.8873429,10.17465,-0.0589715,20.64035
6,2.845513,0.4593261,0.04300642,0.887226,10.17462,-0.05897579,20.64029
6,2.709639,0.461896,0.03900732,0.8860759,10.17461,-0.05897352,20.64027
6,2.645675,0.4619567,0.03771027,0.8861005,10.17458,-0.05900453,20.64017
6,2.636708,0.4619055,0.03756029,0.8861334,10.17468,-0.05909116,20.64044
6,2.626741,0.4618352,0.0374062,0.8861767,10.1748,-0.05915882,20.64058
6,2.642344,0.4584908,0.03957559,0.8878176,10.17476,-0.05915538,20.64056
6,2.637821,0.4584074,0.03952817,0.8878627,10.17475,-0.05921419,20.64049
6,2.575191,0.4659458,0.03335285,0.8841844,10.17465,-0.05924888,20.64031
6,2.518705,0.464524,0.03330543,0.884934,10.17437,-0.05923463,20.63953
6,2.498888,0.4643539,0.03302865,0.8850337,10.1739,-0.05912922,20.63837
6,2.463151,0.4640504,0.03251767,0.8852117,10.17382,-0.05912165,20.63817
6,2.620474,0.4603587,0.0381721,0.8869119,10.17354,-0.05904221,20.6375
6,2.619876,0.4603118,0.03819609,0.8869353,10.17307,-0.05890488,20.63622
6,2.613668,0.4606152,0.03790841,0.8867901,10.17289,-0.05890337,20.63537
6,2.606619,0.4610643,0.03751382,0.8865734,10.17253,-0.05879103,20.63425
6,2.619278,0.4621289,0.03710858,0.886036,10.17235,-0.05873435,20.63367
6,2.665503,0.4606584,0.03890572,0.8867244,10.17214,-0.058651,20.63305
6,2.776926,0.4568764,0.04285327,0.8884973,10.1723,-0.05869418,20.63357
6,2.794493,0.459054,0.04220073,0.8874055,10.17234,-0.05872165,20.63379
6,2.68635,0.4589628,0.04020184,0.8875455,10.17275,-0.05881084,20.63476
6,2.771705,0.4550247,0.04346323,0.8894175,10.17286,-0.05887667,20.63521
6,2.764138,0.4547126,0.04343511,0.8895785,10.17291,-0.05895055,20.63539
6,2.710145,0.455125,0.04230084,0.8894222,10.17289,-0.05897105,20.63541
6,2.710867,0.4550296,0.04234276,0.889469,10.17318,-0.0590585,20.63627
6,2.686277,0.4549142,0.04193754,0.8895472,10.17314,-0.0590744,20.63622
6,2.677665,0.4547412,0.04184143,0.8896403,10.17327,-0.05907861,20.63678
6,2.631059,0.4529296,0.04161172,0.8905746,10.17318,-0.05906293,20.63687
6,2.644935,0.4520757,0.04211858,0.8909847,10.17316,-0.05902698,20.63716
6,2.626443,0.4515792,0.041927,0.8912454,10.17316,-0.05901322,20.63738
6,2.636559,0.4508911,0.04229034,0.8915766,10.17313,-0.05898279,20.63746
6,2.692609,0.4512497,0.04319512,0.8913518,10.17336,-0.05901304,20.63813
6,2.711372,0.4514844,0.04346481,0.8912197,10.17335,-0.05902657,20.63825
6,2.956514,0.4530051,0.04742777,0.8902455,10.17326,-0.05897374,20.63831
6,2.93785,0.4523934,0.04726129,0.8905654,10.17325,-0.05898436,20.6384
6,2.926099,0.4525172,0.04702177,0.8905151,10.1731,-0.05892867,20.63801
6,2.727496,0.4526588,0.0434301,0.8906255,10.17295,-0.05887465,20.6376
6,2.713104,0.4525355,0.04320788,0.890699,10.17282,-0.05884642,20.6375
6,2.595858,0.4516321,0.04137273,0.8912445,10.1726,-0.05875966,20.63674
6,2.594048,0.4505552,0.04162861,0.8917775,10.17251,-0.05871647,20.63657
6,2.563459,0.4502577,0.0411591,0.8919495,10.17242,-0.05867107,20.63645
6,2.560708,0.4502666,0.04111154,0.8919473,10.17233,-0.05862126,20.63621
6,2.431641,0.4505451,0.03874475,0.8919126,10.17242,-0.05856319,20.63665
6,2.246986,0.4534681,0.03445536,0.8906062,10.17235,-0.05849868,20.63668
6,2.258541,0.4535763,0.03462935,0.8905444,10.17225,-0.05845244,20.63643
6,2.706531,0.4553157,0.04216933,0.8893308,10.17211,-0.05845687,20.63627
6,2.941446,0.4562764,0.04609851,0.8886432,10.17211,-0.05843554,20.63642
6,2.953069,0.4564787,0.04623926,0.888532,10.17195,-0.05839068,20.63585
6,2.958831,0.4564645,0.04635139,0.8885335,10.17171,-0.05839851,20.6351
6,2.591934,0.4536259,0.04069673,0.8902625,10.17162,-0.05840944,20.63516
6,2.594878,0.4532115,0.04088699,0.8904648,10.17148,-0.05843161,20.63493
6,2.595783,0.4531289,0.04092967,0.8905049,10.17127,-0.05847321,20.63443
6,2.713104,0.4524373,0.04324922,0.8907468,10.17123,-0.05856295,20.63472
6,2.719158,0.4523622,0.04337698,0.8907788,10.17111,-0.05859837,20.63463
6,2.713898,0.4521518,0.04333428,0.8908877,10.17105,-0.05871002,20.63483
6,2.705663,0.4519824,0.04323133,0.8909787,10.17101,-0.05878596,20.63506
6,2.676495,0.4516173,0.04280467,0.8911844,10.17113,-0.0588809,20.63569
6,2.552133,0.4543145,0.03969162,0.8899567,10.17129,-0.05895687,20.63634
6,2.551903,0.4542215,0.03971683,0.890003,10.17138,-0.05901669,20.63671
6,2.573822,0.4542706,0.0400992,0.8899609,10.17148,-0.05908021,20.63699
6,2.571616,0.4541653,0.04010355,0.8900144,10.17254,-0.05917865,20.6368
6,2.533041,0.4551995,0.03901323,0.8895344,10.17339,-0.05920581,20.63725
6,2.555122,0.4544398,0.03972358,0.8898913,10.17471,-0.05925546,20.63757
6,2.508895,0.4544069,0.03889804,0.8899446,10.17535,-0.05927612,20.63788
6,2.531805,0.4538016,0.03954216,0.890225,10.17598,-0.05929432,20.6379
6,2.636039,0.4543195,0.04126346,0.8898827,10.17679,-0.05921745,20.63861
6,2.778195,0.4498677,0.04506113,0.8919576,10.17746,-0.05916803,20.63867
6,2.791199,0.4497434,0.04532475,0.8920071,10.1781,-0.05912024,20.63901
6,2.819737,0.4496125,0.04585303,0.892046,10.17836,-0.05921494,20.63796
6,2.796384,0.449479,0.04546702,0.8921331,10.17873,-0.05923668,20.63859
6,2.793723,0.4494118,0.04543604,0.8921685,10.17901,-0.05921099,20.63948
6,2.594425,0.4509674,0.0415509,0.8915728,10.17916,-0.05917684,20.64073
6,2.581188,0.450902,0.04133372,0.8916159,10.1795,-0.05922206,20.64096
6,2.425435,0.4513308,0.03843967,0.8915284,10.17979,-0.05911016,20.64204
6,2.409079,0.4509459,0.03825058,0.8917313,10.17934,-0.05904552,20.64288
6,2.398004,0.4503414,0.03821385,0.8920383,10.17959,-0.05896492,20.6436
6,2.396942,0.4505851,0.03813669,0.8919186,10.17972,-0.05895794,20.64296
6,2.409566,0.4505094,0.03838583,0.8919461,10.17984,-0.05899202,20.64231
6,2.495754,0.4512932,0.03971428,0.8914916,10.17988,-0.05896075,20.6424
6,2.486246,0.4516921,0.03942939,0.8913022,10.17989,-0.05899041,20.64265
6,2.498419,0.4515526,0.03967395,0.891362,10.17957,-0.05903671,20.64388
6,1.538497,0.4422785,0.02428255,0.896549,10.17971,-0.05903812,20.6442
6,1.761364,0.4480732,0.02742906,0.893576,10.17935,-0.05902825,20.64552
6,2.043252,0.452995,0.0309047,0.8909772,10.17936,-0.05900068,20.64623
6,2.044305,0.4527647,0.03099643,0.891091,10.17847,-0.05910679,20.64661
6,2.350437,0.4508716,0.03717529,0.8918144,10.17788,-0.05926713,20.64725
6,2.386057,0.4493302,0.03819811,0.8925488,10.1775,-0.05937869,20.64758
6,2.47053,0.44928,0.03969565,0.8925087,10.17679,-0.0594704,20.64772
6,2.502411,0.4493728,0.04023148,0.892438,10.17655,-0.05958075,20.64811
6,2.526,0.4495962,0.04059512,0.892309,10.17624,-0.05962849,20.64826
6,2.531186,0.4498843,0.04061295,0.8921629,10.17582,-0.05968328,20.64825
6,2.555505,0.4502995,0.04093822,0.8919386,10.17582,-0.05978017,20.64886
6,2.629422,0.4576191,0.03966939,0.8882629,10.1756,-0.05984288,20.64885
6,2.54399,0.4605735,0.03644703,0.886873,10.17572,-0.05981062,20.64957
6,2.554893,0.4590797,0.03752267,0.8876023,10.17604,-0.0597844,20.64929
6,2.425273,0.4657863,0.0301367,0.8843839,10.17676,-0.0596972,20.64838
6,2.353599,0.4639652,0.03017997,0.8853391,10.17707,-0.05970995,20.64785
6,2.315537,0.4637441,0.02956111,0.8854759,10.17753,-0.0597466,20.64745
6,1.999293,0.458095,0.02725965,0.8884852,10.17775,-0.05978157,20.6471
6,2.264513,0.4513038,0.03549157,0.8916643,10.17813,-0.05977473,20.64613
6,2.296525,0.4508912,0.03618705,0.891845,10.17818,-0.05987399,20.64618
6,2.288842,0.4500816,0.0362817,0.8922501,10.17843,-0.05979192,20.6456
6,2.34268,0.4504542,0.03715132,0.8920262,10.17864,-0.05976335,20.64479
6,2.263129,0.4538162,0.03460034,0.8904233,10.1788,-0.05975588,20.64439
6,2.314522,0.4543989,0.03532216,0.8900977,10.17905,-0.05966357,20.64401
6,2.346103,0.4542785,0.03595753,0.8901337,10.17919,-0.05962558,20.64365
6,2.293796,0.4505652,0.03626892,0.8920065,10.17923,-0.05956502,20.6432
6,2.291662,0.4506935,0.03620359,0.8919443,10.1793,-0.05946185,20.64234
6,2.252032,0.449003,0.03593086,0.8928075,10.17941,-0.05939414,20.64199
6,2.387451,0.4473403,0.03864437,0.8935285,10.17952,-0.05936147,20.64173
6,2.860265,0.4466887,0.04702765,0.8934526,10.17958,-0.05931861,20.64168
6,2.938582,0.4472491,0.04832931,0.8931028,10.17971,-0.05927563,20.64159
6,2.878548,0.4468313,0.04733482,0.8933651,10.17979,-0.05924296,20.64165
6,2.860402,0.4511996,0.04622235,0.8912252,10.17904,-0.05912614,20.64098
6,2.884866,0.4510691,0.04668992,0.8912669,10.17838,-0.05901168,20.64006
6,2.818556,0.4503973,0.04566979,0.8916594,10.17754,-0.05894199,20.63875
6,2.816819,0.4506586,0.04558294,0.8915319,10.17626,-0.05882601,20.63677
6,2.697185,0.4530856,0.04279803,0.8904391,10.17568,-0.05875044,20.6363
6,2.523441,0.4534924,0.03952983,0.8903831,10.17504,-0.05869884,20.63513
6,2.422609,0.4579679,0.03572579,0.8882506,10.17442,-0.05865361,20.63529
6,2.084783,0.4545548,0.03101237,0.8901787,10.17409,-0.05861712,20.63517
6,2.097512,0.4527282,0.03202121,0.8910734,10.17434,-0.05869117,20.63625
6,2.265377,0.4496558,0.03602245,0.8924752,10.17403,-0.05864407,20.63601
6,2.282334,0.449483,0.03636204,0.8925485,10.17388,-0.05868001,20.63624
6,2.283877,0.4497456,0.03632245,0.8924178,10.17369,-0.05869593,20.6363
6,2.285247,0.4498659,0.03631765,0.8923574,10.17372,-0.05870057,20.63664
6,2.283362,0.4509879,0.03597307,0.8918048,10.17372,-0.05869461,20.63702
6,2.25594,0.4490564,0.03598886,0.8927783,10.17391,-0.05874609,20.63783
6,2.273914,0.4483479,0.03646139,0.8931152,10.17372,-0.05868638,20.63774
6,2.308511,0.4477242,0.0371882,0.893398,10.17394,-0.05879528,20.63849
6,2.269865,0.4478968,0.03646975,0.8933411,10.17427,-0.05890658,20.63947
6,2.269348,0.4459072,0.03677802,0.8943233,10.17431,-0.05897369,20.63977
6,2.234671,0.4459793,0.03615617,0.8943127,10.17453,-0.05903747,20.64053
6,2.318409,0.4466196,0.03752805,0.8939366,10.17472,-0.05911544,20.64126
6,2.309951,0.4466348,0.03737729,0.8939353,10.1746,-0.05915876,20.64109
6,2.333975,0.449869,0.03714672,0.8923216,10.17497,-0.05927219,20.64182
6,2.338917,0.4519834,0.03662884,0.891274,10.17518,-0.0592674,20.64227
6,2.297547,0.4511818,0.03613137,0.8917003,10.17515,-0.05927224,20.64245
6,2.306729,0.4511817,0.03629728,0.8916937,10.17559,-0.05933047,20.64324
6,2.272881,0.4464363,0.03674665,0.8940606,10.17567,-0.05934484,20.64351
6,2.266845,0.4463475,0.03665236,0.8941088,10.176,-0.05938719,20.64387
6,2.268657,0.4467614,0.0366254,0.8939032,10.17613,-0.05940023,20.64383
6,2.333639,0.4485801,0.03743719,0.8929582,10.17632,-0.05941499,20.64431
6,2.491043,0.448682,0.04019722,0.892787,10.17614,-0.05938303,20.64373
6,2.057379,0.4501445,0.0321221,0.8923778,10.17633,-0.05941216,20.64391
6,2.070181,0.4499162,0.03241913,0.8924822,10.17624,-0.05941277,20.64389
6,2.10905,0.4495702,0.03320923,0.8926275,10.17618,-0.05943632,20.64405
6,2.201049,0.4482263,0.0351614,0.8932284,10.176,-0.05943297,20.64396
6,2.204957,0.4478326,0.0353087,0.89342,10.17575,-0.05946703,20.64352
6,2.245418,0.4483871,0.03591083,0.8931178,10.17534,-0.05944358,20.64262
6,2.287216,0.4482603,0.03667658,0.8931503,10.17509,-0.05943422,20.64228
6,2.301463,0.448322,0.03692161,0.8931093,10.17435,-0.05925803,20.64103
6,2.360823,0.4447634,0.03849269,0.8948206,10.1738,-0.05908516,20.64
6,2.656602,0.4468191,0.04343809,0.8935692,10.17356,-0.0589714,20.63951
6,2.423659,0.4522304,0.03809794,0.8910871,10.17336,-0.05880329,20.63903
6,2.447286,0.4523626,0.0384823,0.8910035,10.1733,-0.05868354,20.63941
6,2.443845,0.4525894,0.03835455,0.8908938,10.17311,-0.05858638,20.63865
6,2.447846,0.4533107,0.038185,0.8905343,10.17304,-0.05840758,20.63868
6,2.43003,0.4537618,0.03770661,0.8903249,10.17287,-0.05822648,20.63815
6,2.440399,0.4540016,0.0378116,0.8901982,10.17279,-0.05817775,20.63789
6,2.398738,0.4551568,0.03658152,0.8896596,10.17331,-0.0582059,20.63882
6,2.389746,0.4549595,0.03649551,0.889764,10.17352,-0.05821706,20.6393
6,2.237647,0.4531071,0.03443508,0.8907908,10.17372,-0.05826803,20.63971
6,2.108122,0.4534372,0.03191325,0.8907167,10.17401,-0.05843851,20.64001
6,2.308002,0.4483372,0.03706948,0.8930956,10.17429,-0.05845451,20.64069
6,2.38261,0.4481975,0.03841714,0.8931087,10.17463,-0.05847456,20.64165
6,2.408428,0.4471467,0.03905492,0.8936076,10.17498,-0.05853666,20.64241
6,2.424628,0.4467184,0.03940146,0.8938066,10.17487,-0.05857334,20.6421
6,2.41638,0.4466985,0.03925522,0.893823,10.17544,-0.05871422,20.64272
6,2.568569,0.4467233,0.04191519,0.8936898,10.17563,-0.05888793,20.64268
6,2.578229,0.4472158,0.04200658,0.8934391,10.17594,-0.0590063,20.64279
6,2.586264,0.447564,0.04209292,0.8932607,10.17621,-0.05909149,20.64277
6,2.624579,0.4516112,0.04188389,0.8912312,10.17632,-0.05914787,20.64298
6,2.618232,0.449252,0.04233983,0.8924013,10.17646,-0.05916928,20.64349
6,2.847989,0.4462394,0.04685304,0.8936863,10.17671,-0.05926681,20.64355
6,2.860265,0.4469086,0.04698421,0.8933449,10.17689,-0.05932304,20.6439
6,2.781434,0.4489219,0.04528064,0.892423,10.17668,-0.05924737,20.64361
6,2.749084,0.4529166,0.04373586,0.8904795,10.17673,-0.05919783,20.64332
6,2.835244,0.4558544,0.04430255,0.8889511,10.177,-0.05923931,20.64344
6,2.748585,0.46228,0.03955146,0.8858516,10.17727,-0.05927986,20.64325
6,2.692173,0.464731,0.0367917,0.8846872,10.1775,-0.05929917,20.6434
6,2.720597,0.4625934,0.03880978,0.8857207,10.17766,-0.05933876,20.64364
6,2.724695,0.4628108,0.03875336,0.8856096,10.17784,-0.05937152,20.64372
7,4.89585,-0.3874411,-0.3251082,0.8626668,-9.818718,-10.04929,20.64661
7,4.892488,-0.3874671,-0.325147,0.8626405,-9.818701,-10.04922,20.64709
7,4.884753,-0.3871042,-0.3253562,0.8627245,-9.818707,-10.04921,20.64736
7,4.847514,-0.3863059,-0.3261666,0.8627764,-9.818719,-10.04919,20.64741
7,4.846786,-0.3864194,-0.3261466,0.8627331,-9.818774,-10.04913,20.64749
7,4.845978,-0.386488,-0.3261406,0.8627047,-9.818778,-10.04911,20.64754
7,4.840436,-0.3863517,-0.3262648,0.8627187,-9.818673,-10.04916,20.64766
7,4.843228,-0.386385,-0.3262108,0.8627242,-9.818566,-10.04919,20.64769
7,4.848605,-0.3863419,-0.326151,0.8627662,-9.818589,-10.04935,20.64699
7,4.855307,-0.3862827,-0.3260584,0.8628277,-9.818659,-10.04931,20.64684
7,4.856961,-0.3859891,-0.3261113,0.8629391,-9.818781,-10.04929,20.64657
7,4.887881,-0.3860909,-0.3255765,0.8630955,-9.818775,-10.04926,20.6465
7,4.905165,-0.3860882,-0.3252993,0.8632012,-9.818789,-10.0493,20.64627
7,4.910674,-0.3860877,-0.3252119,0.8632343,-9.818812,-10.04933,20.64618
7,4.995242,-0.3859022,-0.3238769,0.863819,-9.818981,-10.04924,20.6456
7,5.014502,-0.3854376,-0.3236862,0.8640978,-9.819171,-10.04918,20.64524
7,5.013877,-0.3851072,-0.3237963,0.864204,-9.819489,-10.0492,20.64461
7,5.022895,-0.3847266,-0.3237357,0.8643961,-9.819303,-10.04906,20.64519
7,5.030729,-0.3840964,-0.323774,0.864662,-9.819223,-10.04897,20.64536
7,5.034739,-0.3838308,-0.3237783,0.8647783,-9.819085,-10.04897,20.64558
7,5.043254,-0.3834473,-0.3237412,0.8649623,-9.818866,-10.04899,20.64587
7,5.048806,-0.3832789,-0.3237035,0.8650511,-9.818696,-10.04906,20.64573
7,5.060357,-0.3831649,-0.3235477,0.8651599,-9.818566,-10.04899,20.64544
7,5.070298,-0.3831482,-0.3233889,0.8652266,-9.818321,-10.04894,20.64529
7,5.082494,-0.3830225,-0.323229,0.865342,-9.818236,-10.04896,20.64503
7,5.099158,-0.382924,-0.3229936,0.8654734,-9.818193,-10.04901,20.64446
7,5.117263,-0.3827797,-0.32274,0.865632,-9.81811,-10.04898,20.64419
7,5.111018,-0.3815444,-0.3232247,0.8659964,-9.81808,-10.04898,20.64367
7,5.126979,-0.3812038,-0.323072,0.8662033,-9.818057,-10.04899,20.64335
7,5.151759,-0.3801637,-0.3230007,0.8666869,-9.817987,-10.04901,20.64288
7,5.162625,-0.379426,-0.3230712,0.8669838,-9.817916,-10.04902,20.64233
7,5.257734,-0.3783606,-0.3218545,0.8679014,-9.817902,-10.04903,20.64196
7,5.247065,-0.3772115,-0.3224407,0.868184,-9.817946,-10.04907,20.64168
7,5.250574,-0.3771258,-0.3224225,0.868228,-9.817891,-10.04912,20.64122
7,5.242656,-0.3769892,-0.3226098,0.8682178,-9.817882,-10.04917,20.64095
7,5.244076,-0.3768572,-0.3226368,0.8682651,-9.817969,-10.04914,20.64074
7,5.240973,-0.3765602,-0.3228011,0.8683329,-9.817962,-10.04916,20.64056
7,5.240749,-0.3763011,-0.3229037,0.868407,-9.817936,-10.04916,20.64038
7,5.218906,-0.3753106,-0.3236429,0.8685604,-9.817956,-10.04918,20.64036
7,5.219845,-0.3750877,-0.3237113,0.8686312,-9.817942,-10.04923,20.64046
7,5.259895,-0.3747387,-0.3231763,0.8689811,-9.817928,-10.04926,20.64029
7,5.337664,-0.374228,-0.3220638,0.8696139,-9.818171,-10.04916,20.64028
7,5.356904,-0.3739523,-0.3218356,0.869817,-9.818235,-10.04912,20.64074
7,5.363557,-0.3738927,-0.3217441,0.8698764,-9.818192,-10.04912,20.64091
7,5.366807,-0.3736356,-0.3217825,0.8699727,-9.818133,-10.0491,20.64124
7,5.390234,-0.3734924,-0.3214407,0.8701605,-9.818095,-10.04906,20.64129
7,5.40617,-0.3733725,-0.3212055,0.8702989,-9.818171,-10.04901,20.64192
7,5.417251,-0.3732453,-0.3210857,0.8703976,-9.818551,-10.0489,20.64102
7,5.419637,-0.3732539,-0.3210363,0.8704121,-9.818693,-10.04884,20.64126
